,Difference,Network,Salinity
14592,3.070761015,n2,2.14375
14593,3.204272364,n2,2.14375
14594,3.204272364,n2,2.14375
14595,3.070761015,n2,2.14375
14596,3.204272364,n2,2.14375
14597,3.204272364,n2,2.14375
14598,3.204272364,n2,2.14375
14599,3.070761015,n2,2.14375
14600,3.204272364,n2,2.14375
14601,3.204272364,n2,2.14375
14602,2.937249667,n2,2.14375
14603,3.070761015,n2,2.14375
14604,3.204272364,n2,2.14375
14605,3.204272364,n2,2.14375
14606,3.070761015,n2,2.14375
14607,3.070761015,n2,2.14375
14608,2.803738318,n2,2.14375
14609,3.204272364,n2,2.14375
14610,2.67022697,n2,2.14375
14611,0.267022697,n2,2.14375
14612,-0.93457944,n2,2.14375
14613,-1.602136182,n2,2.14375
14614,0.267022697,n2,2.14375
14615,0.267022697,n2,2.14375
14616,0.133511348,n2,2.14375
14617,0.267022697,n2,2.14375
14618,-0.400534046,n2,2.14375
14619,-0.667556743,n2,2.14375
14620,0.267022697,n2,2.14375
14621,-0.400534046,n2,2.14375
14622,0.267022697,n2,2.14375
14623,0,n2,2.14375
14624,0.267022697,n2,2.14375
14625,0.267022697,n2,2.14375
14626,0,n2,2.14375
14627,0.267022697,n2,2.14375
14628,0.133511348,n2,2.14375
14629,0.133511348,n2,2.14375
14630,0,n2,2.14375
14631,0.267022697,n2,2.14375
14632,0.267022697,n2,2.14375
14633,0.267022697,n2,2.14375
14634,-0.267022697,n2,2.14375
14635,0.133511348,n2,2.14375
14636,-0.267022697,n2,2.14375
14637,0.267022697,n2,2.14375
14638,0.267022697,n2,2.14375
14639,0.267022697,n2,2.14375
14640,0.133511348,n2,2.14375
14641,0.267022697,n2,2.14375
14642,0.267022697,n2,2.14375
14643,0.133511348,n2,2.14375
14644,0.267022697,n2,2.14375
14645,0.267022697,n2,2.14375
14646,0.267022697,n2,2.14375
14647,0.133511348,n2,2.14375
14648,0.267022697,n2,2.14375
14649,0.267022697,n2,2.14375
14650,0,n2,2.14375
14651,0.133511348,n2,2.14375
14652,0.267022697,n2,2.14375
14653,0.267022697,n2,2.14375
14654,0.133511348,n2,2.14375
14655,0.133511348,n2,2.14375
14656,-0.133511349,n2,2.14375
14657,0.267022697,n2,2.14375
14658,-0.267022697,n2,2.14375
14659,3.604806409,n2,2.14375
14660,2.403204272,n2,2.14375
14661,1.73564753,n2,2.14375
14662,3.604806409,n2,2.14375
14663,3.604806409,n2,2.14375
14664,3.47129506,n2,2.14375
14665,3.604806409,n2,2.14375
14666,2.937249666,n2,2.14375
14667,2.670226969,n2,2.14375
14668,3.604806409,n2,2.14375
14669,2.937249666,n2,2.14375
14670,3.604806409,n2,2.14375
14671,3.337783712,n2,2.14375
14672,3.604806409,n2,2.14375
14673,3.604806409,n2,2.14375
14674,3.337783712,n2,2.14375
14675,3.604806409,n2,2.14375
14676,3.47129506,n2,2.14375
14677,3.47129506,n2,2.14375
14678,3.337783712,n2,2.14375
14679,3.604806409,n2,2.14375
14680,3.604806409,n2,2.14375
14681,3.604806409,n2,2.14375
14682,3.070761015,n2,2.14375
14683,3.47129506,n2,2.14375
14684,3.070761015,n2,2.14375
14685,3.604806409,n2,2.14375
14686,3.604806409,n2,2.14375
14687,3.604806409,n2,2.14375
14688,3.47129506,n2,2.14375
14689,3.604806409,n2,2.14375
14690,3.604806409,n2,2.14375
14691,3.47129506,n2,2.14375
14692,3.604806409,n2,2.14375
14693,3.604806409,n2,2.14375
14694,3.604806409,n2,2.14375
14695,3.47129506,n2,2.14375
14696,3.604806409,n2,2.14375
14697,3.604806409,n2,2.14375
14698,3.337783712,n2,2.14375
14699,3.47129506,n2,2.14375
14700,3.604806409,n2,2.14375
14701,3.604806409,n2,2.14375
14702,3.47129506,n2,2.14375
14703,3.47129506,n2,2.14375
14704,3.204272363,n2,2.14375
14705,3.604806409,n2,2.14375
14706,3.070761015,n2,2.14375
14707,1.068090788,n2,2.14375
14708,-0.133511349,n2,2.14375
14709,-0.801068091,n2,2.14375
14710,1.068090788,n2,2.14375
14711,1.068090788,n2,2.14375
14712,0.934579439,n2,2.14375
14713,1.068090788,n2,2.14375
14714,0.400534045,n2,2.14375
14715,0.133511348,n2,2.14375
14716,1.068090788,n2,2.14375
14717,0.400534045,n2,2.14375
14718,1.068090788,n2,2.14375
14719,0.801068091,n2,2.14375
14720,1.068090788,n2,2.14375
14721,1.068090788,n2,2.14375
14722,0.801068091,n2,2.14375
14723,1.068090788,n2,2.14375
14724,0.934579439,n2,2.14375
14725,0.934579439,n2,2.14375
14726,0.801068091,n2,2.14375
14727,1.068090788,n2,2.14375
14728,1.068090788,n2,2.14375
14729,1.068090788,n2,2.14375
14730,0.534045394,n2,2.14375
14731,0.934579439,n2,2.14375
14732,0.534045394,n2,2.14375
14733,1.068090788,n2,2.14375
14734,1.068090788,n2,2.14375
14735,1.068090788,n2,2.14375
14736,0.934579439,n2,2.14375
14737,1.068090788,n2,2.14375
14738,1.068090788,n2,2.14375
14739,0.934579439,n2,2.14375
14740,1.068090788,n2,2.14375
14741,1.068090788,n2,2.14375
14742,1.068090788,n2,2.14375
14743,0.934579439,n2,2.14375
14744,1.068090788,n2,2.14375
14745,1.068090788,n2,2.14375
14746,0.801068091,n2,2.14375
14747,0.934579439,n2,2.14375
14748,1.068090788,n2,2.14375
14749,1.068090788,n2,2.14375
14750,0.934579439,n2,2.14375
14751,0.934579439,n2,2.14375
14752,0.667556742,n2,2.14375
14753,1.068090788,n2,2.14375
14754,0.534045394,n2,2.14375
14755,0.801068091,n2,2.14375
14756,-0.400534046,n2,2.14375
14757,-1.068090788,n2,2.14375
14758,0.801068091,n2,2.14375
14759,0.801068091,n2,2.14375
14760,0.667556742,n2,2.14375
14761,0.801068091,n2,2.14375
14762,0.133511348,n2,2.14375
14763,-0.133511349,n2,2.14375
14764,0.801068091,n2,2.14375
14765,0.133511348,n2,2.14375
14766,0.801068091,n2,2.14375
14767,0.534045394,n2,2.14375
14768,0.801068091,n2,2.14375
14769,0.801068091,n2,2.14375
14770,0.534045394,n2,2.14375
14771,0.801068091,n2,2.14375
14772,0.667556742,n2,2.14375
14773,0.667556742,n2,2.14375
14774,0.534045394,n2,2.14375
14775,0.801068091,n2,2.14375
14776,0.801068091,n2,2.14375
14777,0.801068091,n2,2.14375
14778,0.267022697,n2,2.14375
14779,0.667556742,n2,2.14375
14780,0.267022697,n2,2.14375
14781,0.801068091,n2,2.14375
14782,0.801068091,n2,2.14375
14783,0.801068091,n2,2.14375
14784,0.667556742,n2,2.14375
14785,0.801068091,n2,2.14375
14786,0.801068091,n2,2.14375
14787,0.667556742,n2,2.14375
14788,0.801068091,n2,2.14375
14789,0.801068091,n2,2.14375
14790,0.801068091,n2,2.14375
14791,0.667556742,n2,2.14375
14792,0.801068091,n2,2.14375
14793,0.801068091,n2,2.14375
14794,0.534045394,n2,2.14375
14795,0.667556742,n2,2.14375
14796,0.801068091,n2,2.14375
14797,0.801068091,n2,2.14375
14798,0.667556742,n2,2.14375
14799,0.667556742,n2,2.14375
14800,0.400534045,n2,2.14375
14801,0.801068091,n2,2.14375
14802,0.267022697,n2,2.14375
14803,0.534045394,n2,2.14375
14804,-0.667556743,n2,2.14375
14805,-1.335113485,n2,2.14375
14806,0.534045394,n2,2.14375
14807,0.534045394,n2,2.14375
14808,0.400534045,n2,2.14375
14809,0.534045394,n2,2.14375
14810,-0.133511349,n2,2.14375
14811,-0.400534046,n2,2.14375
14812,0.534045394,n2,2.14375
14813,-0.133511349,n2,2.14375
14814,0.534045394,n2,2.14375
14815,0.267022697,n2,2.14375
14816,0.534045394,n2,2.14375
14817,0.534045394,n2,2.14375
14818,0.267022697,n2,2.14375
14819,0.534045394,n2,2.14375
14820,0.400534045,n2,2.14375
14821,0.400534045,n2,2.14375
14822,0.267022697,n2,2.14375
14823,0.534045394,n2,2.14375
14824,0.534045394,n2,2.14375
14825,0.534045394,n2,2.14375
14826,0,n2,2.14375
14827,0.400534045,n2,2.14375
14828,0,n2,2.14375
14829,0.534045394,n2,2.14375
14830,0.534045394,n2,2.14375
14831,0.534045394,n2,2.14375
14832,0.400534045,n2,2.14375
14833,0.534045394,n2,2.14375
14834,0.534045394,n2,2.14375
14835,0.400534045,n2,2.14375
14836,0.534045394,n2,2.14375
14837,0.534045394,n2,2.14375
14838,0.534045394,n2,2.14375
14839,0.400534045,n2,2.14375
14840,0.534045394,n2,2.14375
14841,0.534045394,n2,2.14375
14842,0.267022697,n2,2.14375
14843,0.400534045,n2,2.14375
14844,0.534045394,n2,2.14375
14845,0.534045394,n2,2.14375
14846,0.400534045,n2,2.14375
14847,0.400534045,n2,2.14375
14848,0.133511348,n2,2.14375
14849,0.534045394,n2,2.14375
14850,0,n2,2.14375
14851,0.93457944,n2,2.14375
14852,-0.267022697,n2,2.14375
14853,-0.934579439,n2,2.14375
14854,0.93457944,n2,2.14375
14855,0.93457944,n2,2.14375
14856,0.801068091,n2,2.14375
14857,0.93457944,n2,2.14375
14858,0.267022697,n2,2.14375
14859,0,n2,2.14375
14860,0.93457944,n2,2.14375
14861,0.267022697,n2,2.14375
14862,0.93457944,n2,2.14375
14863,0.667556743,n2,2.14375
14864,0.93457944,n2,2.14375
14865,0.93457944,n2,2.14375
14866,0.667556743,n2,2.14375
14867,0.93457944,n2,2.14375
14868,0.801068091,n2,2.14375
14869,0.801068091,n2,2.14375
14870,0.667556743,n2,2.14375
14871,0.93457944,n2,2.14375
14872,0.93457944,n2,2.14375
14873,0.93457944,n2,2.14375
14874,0.400534046,n2,2.14375
14875,0.801068091,n2,2.14375
14876,0.400534046,n2,2.14375
14877,0.93457944,n2,2.14375
14878,0.93457944,n2,2.14375
14879,0.93457944,n2,2.14375
14880,0.801068091,n2,2.14375
14881,0.93457944,n2,2.14375
14882,0.93457944,n2,2.14375
14883,0.801068091,n2,2.14375
14884,0.93457944,n2,2.14375
14885,0.93457944,n2,2.14375
14886,0.93457944,n2,2.14375
14887,0.801068091,n2,2.14375
14888,0.93457944,n2,2.14375
14889,0.93457944,n2,2.14375
14890,0.667556743,n2,2.14375
14891,0.801068091,n2,2.14375
14892,0.93457944,n2,2.14375
14893,0.93457944,n2,2.14375
14894,0.801068091,n2,2.14375
14895,0.801068091,n2,2.14375
14896,0.534045394,n2,2.14375
14897,0.93457944,n2,2.14375
14898,0.400534046,n2,2.14375
14899,0,n2,2.14375
14900,-1.201602137,n2,2.14375
14901,-1.869158879,n2,2.14375
14902,0,n2,2.14375
14903,0,n2,2.14375
14904,-0.133511349,n2,2.14375
14905,0,n2,2.14375
14906,-0.667556743,n2,2.14375
14907,-0.93457944,n2,2.14375
14908,0,n2,2.14375
14909,-0.667556743,n2,2.14375
14910,0,n2,2.14375
14911,-0.267022697,n2,2.14375
14912,0,n2,2.14375
14913,0,n2,2.14375
14914,-0.267022697,n2,2.14375
14915,0,n2,2.14375
14916,-0.133511349,n2,2.14375
14917,-0.133511349,n2,2.14375
14918,-0.267022697,n2,2.14375
14919,0,n2,2.14375
14920,0,n2,2.14375
14921,0,n2,2.14375
14922,-0.534045394,n2,2.14375
14923,-0.133511349,n2,2.14375
14924,-0.534045394,n2,2.14375
14925,0,n2,2.14375
14926,0,n2,2.14375
14927,0,n2,2.14375
14928,-0.133511349,n2,2.14375
14929,0,n2,2.14375
14930,0,n2,2.14375
14931,-0.133511349,n2,2.14375
14932,0,n2,2.14375
14933,0,n2,2.14375
14934,0,n2,2.14375
14935,-0.133511349,n2,2.14375
14936,0,n2,2.14375
14937,0,n2,2.14375
14938,-0.267022697,n2,2.14375
14939,-0.133511349,n2,2.14375
14940,0,n2,2.14375
14941,0,n2,2.14375
14942,-0.133511349,n2,2.14375
14943,-0.133511349,n2,2.14375
14944,-0.400534046,n2,2.14375
14945,0,n2,2.14375
14946,-0.534045394,n2,2.14375
14947,0.667556743,n2,2.14375
14948,-0.534045394,n2,2.14375
14949,-1.201602136,n2,2.14375
14950,0.667556743,n2,2.14375
14951,0.667556743,n2,2.14375
14952,0.534045394,n2,2.14375
14953,0.667556743,n2,2.14375
14954,0,n2,2.14375
14955,-0.267022697,n2,2.14375
14956,0.667556743,n2,2.14375
14957,0,n2,2.14375
14958,0.667556743,n2,2.14375
14959,0.400534046,n2,2.14375
14960,0.667556743,n2,2.14375
14961,0.667556743,n2,2.14375
14962,0.400534046,n2,2.14375
14963,0.667556743,n2,2.14375
14964,0.534045394,n2,2.14375
14965,0.534045394,n2,2.14375
14966,0.400534046,n2,2.14375
14967,0.667556743,n2,2.14375
14968,0.667556743,n2,2.14375
14969,0.667556743,n2,2.14375
14970,0.133511349,n2,2.14375
14971,0.534045394,n2,2.14375
14972,0.133511349,n2,2.14375
14973,0.667556743,n2,2.14375
14974,0.667556743,n2,2.14375
14975,0.667556743,n2,2.14375
14976,0.534045394,n2,2.14375
14977,0.667556743,n2,2.14375
14978,0.667556743,n2,2.14375
14979,0.534045394,n2,2.14375
14980,0.667556743,n2,2.14375
14981,0.667556743,n2,2.14375
14982,0.667556743,n2,2.14375
14983,0.534045394,n2,2.14375
14984,0.667556743,n2,2.14375
14985,0.667556743,n2,2.14375
14986,0.400534046,n2,2.14375
14987,0.534045394,n2,2.14375
14988,0.667556743,n2,2.14375
14989,0.667556743,n2,2.14375
14990,0.534045394,n2,2.14375
14991,0.534045394,n2,2.14375
14992,0.267022697,n2,2.14375
14993,0.667556743,n2,2.14375
14994,0.133511349,n2,2.14375
14995,0.534045394,n2,2.14375
14996,-0.667556743,n2,2.14375
14997,-1.335113485,n2,2.14375
14998,0.534045394,n2,2.14375
14999,0.534045394,n2,2.14375
15000,0.400534045,n2,2.14375
15001,0.534045394,n2,2.14375
15002,-0.133511349,n2,2.14375
15003,-0.400534046,n2,2.14375
15004,0.534045394,n2,2.14375
15005,-0.133511349,n2,2.14375
15006,0.534045394,n2,2.14375
15007,0.267022697,n2,2.14375
15008,0.534045394,n2,2.14375
15009,0.534045394,n2,2.14375
15010,0.267022697,n2,2.14375
15011,0.534045394,n2,2.14375
15012,0.400534045,n2,2.14375
15013,0.400534045,n2,2.14375
15014,0.267022697,n2,2.14375
15015,0.534045394,n2,2.14375
15016,0.534045394,n2,2.14375
15017,0.534045394,n2,2.14375
15018,0,n2,2.14375
15019,0.400534045,n2,2.14375
15020,0,n2,2.14375
15021,0.534045394,n2,2.14375
15022,0.534045394,n2,2.14375
15023,0.534045394,n2,2.14375
15024,0.400534045,n2,2.14375
15025,0.534045394,n2,2.14375
15026,0.534045394,n2,2.14375
15027,0.400534045,n2,2.14375
15028,0.534045394,n2,2.14375
15029,0.534045394,n2,2.14375
15030,0.534045394,n2,2.14375
15031,0.400534045,n2,2.14375
15032,0.534045394,n2,2.14375
15033,0.534045394,n2,2.14375
15034,0.267022697,n2,2.14375
15035,0.400534045,n2,2.14375
15036,0.534045394,n2,2.14375
15037,0.534045394,n2,2.14375
15038,0.400534045,n2,2.14375
15039,0.400534045,n2,2.14375
15040,0.133511348,n2,2.14375
15041,0.534045394,n2,2.14375
15042,0,n2,2.14375
15043,2.937249667,n2,2.14375
15044,1.73564753,n2,2.14375
15045,1.068090788,n2,2.14375
15046,2.937249667,n2,2.14375
15047,2.937249667,n2,2.14375
15048,2.803738318,n2,2.14375
15049,2.937249667,n2,2.14375
15050,2.269692924,n2,2.14375
15051,2.002670227,n2,2.14375
15052,2.937249667,n2,2.14375
15053,2.269692924,n2,2.14375
15054,2.937249667,n2,2.14375
15055,2.67022697,n2,2.14375
15056,2.937249667,n2,2.14375
15057,2.937249667,n2,2.14375
15058,2.67022697,n2,2.14375
15059,2.937249667,n2,2.14375
15060,2.803738318,n2,2.14375
15061,2.803738318,n2,2.14375
15062,2.67022697,n2,2.14375
15063,2.937249667,n2,2.14375
15064,2.937249667,n2,2.14375
15065,2.937249667,n2,2.14375
15066,2.403204273,n2,2.14375
15067,2.803738318,n2,2.14375
15068,2.403204273,n2,2.14375
15069,2.937249667,n2,2.14375
15070,2.937249667,n2,2.14375
15071,2.937249667,n2,2.14375
15072,2.803738318,n2,2.14375
15073,2.937249667,n2,2.14375
15074,2.937249667,n2,2.14375
15075,2.803738318,n2,2.14375
15076,2.937249667,n2,2.14375
15077,2.937249667,n2,2.14375
15078,2.937249667,n2,2.14375
15079,2.803738318,n2,2.14375
15080,2.937249667,n2,2.14375
15081,2.937249667,n2,2.14375
15082,2.67022697,n2,2.14375
15083,2.803738318,n2,2.14375
15084,2.937249667,n2,2.14375
15085,2.937249667,n2,2.14375
15086,2.803738318,n2,2.14375
15087,2.803738318,n2,2.14375
15088,2.536715621,n2,2.14375
15089,2.937249667,n2,2.14375
15090,2.403204273,n2,2.14375
15091,0.534045394,n2,2.14375
15092,-0.667556743,n2,2.14375
15093,-1.335113485,n2,2.14375
15094,0.534045394,n2,2.14375
15095,0.534045394,n2,2.14375
15096,0.400534045,n2,2.14375
15097,0.534045394,n2,2.14375
15098,-0.133511349,n2,2.14375
15099,-0.400534046,n2,2.14375
15100,0.534045394,n2,2.14375
15101,-0.133511349,n2,2.14375
15102,0.534045394,n2,2.14375
15103,0.267022697,n2,2.14375
15104,0.534045394,n2,2.14375
15105,0.534045394,n2,2.14375
15106,0.267022697,n2,2.14375
15107,0.534045394,n2,2.14375
15108,0.400534045,n2,2.14375
15109,0.400534045,n2,2.14375
15110,0.267022697,n2,2.14375
15111,0.534045394,n2,2.14375
15112,0.534045394,n2,2.14375
15113,0.534045394,n2,2.14375
15114,0,n2,2.14375
15115,0.400534045,n2,2.14375
15116,0,n2,2.14375
15117,0.534045394,n2,2.14375
15118,0.534045394,n2,2.14375
15119,0.534045394,n2,2.14375
15120,0.400534045,n2,2.14375
15121,0.534045394,n2,2.14375
15122,0.534045394,n2,2.14375
15123,0.400534045,n2,2.14375
15124,0.534045394,n2,2.14375
15125,0.534045394,n2,2.14375
15126,0.534045394,n2,2.14375
15127,0.400534045,n2,2.14375
15128,0.534045394,n2,2.14375
15129,0.534045394,n2,2.14375
15130,0.267022697,n2,2.14375
15131,0.400534045,n2,2.14375
15132,0.534045394,n2,2.14375
15133,0.534045394,n2,2.14375
15134,0.400534045,n2,2.14375
15135,0.400534045,n2,2.14375
15136,0.133511348,n2,2.14375
15137,0.534045394,n2,2.14375
15138,0,n2,2.14375
15139,3.604806409,n2,2.14375
15140,2.403204272,n2,2.14375
15141,1.73564753,n2,2.14375
15142,3.604806409,n2,2.14375
15143,3.604806409,n2,2.14375
15144,3.47129506,n2,2.14375
15145,3.604806409,n2,2.14375
15146,2.937249666,n2,2.14375
15147,2.670226969,n2,2.14375
15148,3.604806409,n2,2.14375
15149,2.937249666,n2,2.14375
15150,3.604806409,n2,2.14375
15151,3.337783712,n2,2.14375
15152,3.604806409,n2,2.14375
15153,3.604806409,n2,2.14375
15154,3.337783712,n2,2.14375
15155,3.604806409,n2,2.14375
15156,3.47129506,n2,2.14375
15157,3.47129506,n2,2.14375
15158,3.337783712,n2,2.14375
15159,3.604806409,n2,2.14375
15160,3.604806409,n2,2.14375
15161,3.604806409,n2,2.14375
15162,3.070761015,n2,2.14375
15163,3.47129506,n2,2.14375
15164,3.070761015,n2,2.14375
15165,3.604806409,n2,2.14375
15166,3.604806409,n2,2.14375
15167,3.604806409,n2,2.14375
15168,3.47129506,n2,2.14375
15169,3.604806409,n2,2.14375
15170,3.604806409,n2,2.14375
15171,3.47129506,n2,2.14375
15172,3.604806409,n2,2.14375
15173,3.604806409,n2,2.14375
15174,3.604806409,n2,2.14375
15175,3.47129506,n2,2.14375
15176,3.604806409,n2,2.14375
15177,3.604806409,n2,2.14375
15178,3.337783712,n2,2.14375
15179,3.47129506,n2,2.14375
15180,3.604806409,n2,2.14375
15181,3.604806409,n2,2.14375
15182,3.47129506,n2,2.14375
15183,3.47129506,n2,2.14375
15184,3.204272363,n2,2.14375
15185,3.604806409,n2,2.14375
15186,3.070761015,n2,2.14375
15187,0.400534046,n2,2.14375
15188,-0.801068091,n2,2.14375
15189,-1.468624833,n2,2.14375
15190,0.400534046,n2,2.14375
15191,0.400534046,n2,2.14375
15192,0.267022697,n2,2.14375
15193,0.400534046,n2,2.14375
15194,-0.267022697,n2,2.14375
15195,-0.534045394,n2,2.14375
15196,0.400534046,n2,2.14375
15197,-0.267022697,n2,2.14375
15198,0.400534046,n2,2.14375
15199,0.133511349,n2,2.14375
15200,0.400534046,n2,2.14375
15201,0.400534046,n2,2.14375
15202,0.133511349,n2,2.14375
15203,0.400534046,n2,2.14375
15204,0.267022697,n2,2.14375
15205,0.267022697,n2,2.14375
15206,0.133511349,n2,2.14375
15207,0.400534046,n2,2.14375
15208,0.400534046,n2,2.14375
15209,0.400534046,n2,2.14375
15210,-0.133511348,n2,2.14375
15211,0.267022697,n2,2.14375
15212,-0.133511348,n2,2.14375
15213,0.400534046,n2,2.14375
15214,0.400534046,n2,2.14375
15215,0.400534046,n2,2.14375
15216,0.267022697,n2,2.14375
15217,0.400534046,n2,2.14375
15218,0.400534046,n2,2.14375
15219,0.267022697,n2,2.14375
15220,0.400534046,n2,2.14375
15221,0.400534046,n2,2.14375
15222,0.400534046,n2,2.14375
15223,0.267022697,n2,2.14375
15224,0.400534046,n2,2.14375
15225,0.400534046,n2,2.14375
15226,0.133511349,n2,2.14375
15227,0.267022697,n2,2.14375
15228,0.400534046,n2,2.14375
15229,0.400534046,n2,2.14375
15230,0.267022697,n2,2.14375
15231,0.267022697,n2,2.14375
15232,0,n2,2.14375
15233,0.400534046,n2,2.14375
15234,-0.133511348,n2,2.14375
15235,1.068090788,n2,2.14375
15236,-0.133511349,n2,2.14375
15237,-0.801068091,n2,2.14375
15238,1.068090788,n2,2.14375
15239,1.068090788,n2,2.14375
15240,0.934579439,n2,2.14375
15241,1.068090788,n2,2.14375
15242,0.400534045,n2,2.14375
15243,0.133511348,n2,2.14375
15244,1.068090788,n2,2.14375
15245,0.400534045,n2,2.14375
15246,1.068090788,n2,2.14375
15247,0.801068091,n2,2.14375
15248,1.068090788,n2,2.14375
15249,1.068090788,n2,2.14375
15250,0.801068091,n2,2.14375
15251,1.068090788,n2,2.14375
15252,0.934579439,n2,2.14375
15253,0.934579439,n2,2.14375
15254,0.801068091,n2,2.14375
15255,1.068090788,n2,2.14375
15256,1.068090788,n2,2.14375
15257,1.068090788,n2,2.14375
15258,0.534045394,n2,2.14375
15259,0.934579439,n2,2.14375
15260,0.534045394,n2,2.14375
15261,1.068090788,n2,2.14375
15262,1.068090788,n2,2.14375
15263,1.068090788,n2,2.14375
15264,0.934579439,n2,2.14375
15265,1.068090788,n2,2.14375
15266,1.068090788,n2,2.14375
15267,0.934579439,n2,2.14375
15268,1.068090788,n2,2.14375
15269,1.068090788,n2,2.14375
15270,1.068090788,n2,2.14375
15271,0.934579439,n2,2.14375
15272,1.068090788,n2,2.14375
15273,1.068090788,n2,2.14375
15274,0.801068091,n2,2.14375
15275,0.934579439,n2,2.14375
15276,1.068090788,n2,2.14375
15277,1.068090788,n2,2.14375
15278,0.934579439,n2,2.14375
15279,0.934579439,n2,2.14375
15280,0.667556742,n2,2.14375
15281,1.068090788,n2,2.14375
15282,0.534045394,n2,2.14375
15283,2.403204273,n2,2.14375
15284,1.201602136,n2,2.14375
15285,0.534045394,n2,2.14375
15286,2.403204273,n2,2.14375
15287,2.403204273,n2,2.14375
15288,2.269692924,n2,2.14375
15289,2.403204273,n2,2.14375
15290,1.73564753,n2,2.14375
15291,1.468624833,n2,2.14375
15292,2.403204273,n2,2.14375
15293,1.73564753,n2,2.14375
15294,2.403204273,n2,2.14375
15295,2.136181576,n2,2.14375
15296,2.403204273,n2,2.14375
15297,2.403204273,n2,2.14375
15298,2.136181576,n2,2.14375
15299,2.403204273,n2,2.14375
15300,2.269692924,n2,2.14375
15301,2.269692924,n2,2.14375
15302,2.136181576,n2,2.14375
15303,2.403204273,n2,2.14375
15304,2.403204273,n2,2.14375
15305,2.403204273,n2,2.14375
15306,1.869158879,n2,2.14375
15307,2.269692924,n2,2.14375
15308,1.869158879,n2,2.14375
15309,2.403204273,n2,2.14375
15310,2.403204273,n2,2.14375
15311,2.403204273,n2,2.14375
15312,2.269692924,n2,2.14375
15313,2.403204273,n2,2.14375
15314,2.403204273,n2,2.14375
15315,2.269692924,n2,2.14375
15316,2.403204273,n2,2.14375
15317,2.403204273,n2,2.14375
15318,2.403204273,n2,2.14375
15319,2.269692924,n2,2.14375
15320,2.403204273,n2,2.14375
15321,2.403204273,n2,2.14375
15322,2.136181576,n2,2.14375
15323,2.269692924,n2,2.14375
15324,2.403204273,n2,2.14375
15325,2.403204273,n2,2.14375
15326,2.269692924,n2,2.14375
15327,2.269692924,n2,2.14375
15328,2.002670227,n2,2.14375
15329,2.403204273,n2,2.14375
15330,1.869158879,n2,2.14375
15331,0.667556743,n2,2.14375
15332,-0.534045394,n2,2.14375
15333,-1.201602136,n2,2.14375
15334,0.667556743,n2,2.14375
15335,0.667556743,n2,2.14375
15336,0.534045394,n2,2.14375
15337,0.667556743,n2,2.14375
15338,0,n2,2.14375
15339,-0.267022697,n2,2.14375
15340,0.667556743,n2,2.14375
15341,0,n2,2.14375
15342,0.667556743,n2,2.14375
15343,0.400534046,n2,2.14375
15344,0.667556743,n2,2.14375
15345,0.667556743,n2,2.14375
15346,0.400534046,n2,2.14375
15347,0.667556743,n2,2.14375
15348,0.534045394,n2,2.14375
15349,0.534045394,n2,2.14375
15350,0.400534046,n2,2.14375
15351,0.667556743,n2,2.14375
15352,0.667556743,n2,2.14375
